dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,smean,dmean,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_sm_ips_ports,proto_arp,proto_other,proto_tcp,proto_udp,service_-,service_dns,service_ftp,service_ftp-data,service_http,service_pop3,service_radius,service_smtp,service_snmp,service_ssh,state_CON,state_ECO,state_FIN,state_INT,state_PAR,state_REQ,state_RST,state_URN,state_no
16.334476,-0.4014624,-0.51056397,-0.9887825,-0.101681635,-1.7001148,-3.2954993,-2.2728598,-0.5714649,0.5804273,-0.9342,-0.22750498,0.43682927,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.17764993,-0.23739871,-0.04243248,0.027983094,-1.7006,-3.3884416,-2.4864657,0.97942847,0.46916726,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.334482,-0.13589084,-0.18843396,-0.29146203,-0.29469356,-1.6995769,-3.1369522,-2.351674,0.23966876,-0.17518121,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.334475,-0.4014624,-0.4258327,-0.6094063,-0.09903108,-1.7000608,-3.2231562,-2.271628,0.34721532,0.473337,-0.9342,-0.22750498,7.45716e-09,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.4014624,-0.51056397,-0.9887825,-0.101681635,-1.7006,-3.3884416,-2.4864657,-0.5714649,0.5804273,-0.9342,3.065853e-08,0.7937447,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.334492,-0.4014624,-0.4258327,-0.6170793,-0.09903108,-1.7000608,-3.2249448,-2.271629,0.32856458,0.473337,-0.5208099,3.065853e-08,0.43682927,-0.41503748,0.40546513,1.9046542e-09,-0.31396374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.7076744,-0.6398247,-1.7006,-3.3884416,-2.4864657,-0.29061544,0.29285964,-0.9342,-0.22750498,7.45716e-09,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.334375,0.24099654,0.25562596,0.36904034,0.35697794,-1.697917,-2.892091,-2.0162687,0.6799346,0.4972387,-0.5208099,0.18588513,1.0955125,-0.41503748,0.40546513,1.9046542e-09,-0.31396374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.4014624,-0.51056397,-0.5901771,-0.43160734,-1.7006,-3.3884416,-2.4864657,0.39396644,-0.019973231,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.334396,0.2575321,0.17799008,0.40487114,0.29896834,-1.6980772,-2.8769011,-2.0523014,0.7171768,0.4789875,-0.22750498,0.3430488,1.3569155,5.4956706e-09,0.6931472,1.9046542e-09,4.157314e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.334482,-0.4014624,-0.4258327,-0.57773924,-0.09903108,-1.7000608,-3.215633,-2.2716284,0.42421338,0.473337,-0.9342,0.18588513,0.7937447,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,0.24099654,0.17799008,0.46421558,0.25955525,-1.7006,-3.3884416,-2.4864657,0.91159064,0.40721467,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.334482,-0.4014624,-0.51056397,-0.9887825,-0.101681635,-1.7001148,-3.2954996,-2.2728603,-0.5714649,0.5804273,-0.22750498,0.47919005,1.5874894,5.4956706e-09,0.6931472,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,0.18727976,0.17799008,0.08652103,0.3153626,-1.7006,-3.3884416,-2.4864657,0.15634838,0.5088545,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6489922,-0.607589,-1.7006,-3.3884416,-2.4864657,-0.14677857,0.35182118,-0.9342,3.065853e-08,0.43682927,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6902262,-0.64675087,-1.7006,-3.3884416,-2.4864657,-0.247848,0.28019124,-0.9342,0.18588513,0.7937447,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6817154,-0.55137783,-1.7006,-3.3884416,-2.4864657,-0.22698702,0.4546356,-0.9342,0.3430488,1.0955125,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6107706,-0.69659364,-1.7006,-3.3884416,-2.4864657,-0.05309346,0.18902503,-0.9342,0.47919005,1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.334488,-0.4014624,-0.4258327,-0.5527391,-0.09903108,-1.7000608,-3.2095265,-2.2716289,0.48502657,0.473337,-0.9342,0.3430488,1.0955125,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.097767815,2.3192557e-08,0.07722627,0.097723976,-1.7006,-3.3884416,-2.4864657,1.0152428,0.315787,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6489922,-0.75489086,-1.7006,-3.3884416,-2.4864657,-0.14677857,0.08239505,-0.9342,0.5992753,1.5874894,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.705157,-0.7479627,-1.2667385,-0.43810433,-1.7006,-3.3884416,-2.4864657,-0.089750834,0.31429037,-0.9342,0.70669514,1.7937447,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.33437,0.27346617,0.25562596,0.43914056,0.35697794,-1.6978104,-2.8622327,-2.016268,0.7525092,0.4972387,3.065853e-08,0.5992753,1.7937447,0.32192814,0.91629076,1.9046542e-09,0.24352923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.625726,-0.815674,-1.7006,-3.3884416,-2.4864657,-0.089750834,-0.028781889,-0.9342,0.80386823,1.9803255,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6650981,-0.48945063,-1.7006,-3.3884416,-2.4864657,-0.18625607,0.5679051,-0.9342,0.8925802,2.15066,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.334488,-0.06269805,2.3192557e-08,-0.008906285,0.297041,-1.6992011,-3.0416207,-2.0534945,0.69461274,0.6789209,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,0.24099654,0.21842733,0.3474569,0.44881025,-1.7006,-3.3884416,-2.4864657,0.6274442,0.7065059,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6569831,-0.73728573,-1.7006,-3.3884416,-2.4864657,-0.1663653,0.114596136,-0.9342,0.9741873,2.3073528,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.22381245,-0.23739871,-0.022202007,0.04111979,-1.7006,-3.3884416,-2.4864657,1.1789851,0.49310544,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6034503,-0.80612504,-1.7006,-3.3884416,-2.4864657,-0.03515048,-0.011316084,-0.9342,1.0497438,2.4524279,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.13589084,-0.18843396,-0.18219092,-0.24564154,-1.7006,-3.3884416,-2.4864657,0.50506294,-0.08661226,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6411211,-0.8222292,-1.7006,-3.3884416,-2.4864657,-0.1274861,-0.040771756,-0.9342,1.1200851,2.5874894,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.334488,2.1865253e-08,-0.14413993,0.13958986,0.07293634,-1.6993083,-2.9854693,-2.1842966,0.85981226,0.43920448,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.030228416,-0.14413993,0.13146287,0.07242215,-1.7006,-3.3884416,-2.4864657,0.9344514,0.43826804,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.334494,-0.4014624,-0.4258327,-0.5870397,-0.09903108,-1.7000608,-3.2178679,-2.2716293,0.40159547,0.473337,-0.5208099,0.47919005,1.3569155,-0.41503748,0.40546513,1.9046542e-09,-0.31396374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.334482,-0.4014624,-0.4258327,-0.5655901,-0.09903108,-1.7000608,-3.2126834,-2.2716284,0.45376354,0.473337,-0.5208099,0.5992753,1.5874894,-0.41503748,0.40546513,1.9046542e-09,-0.31396374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.705157,-0.7479627,-1.2370341,-0.5110742,-1.7006,-3.3884416,-2.4864657,-0.017454641,0.1812779,-0.9342,1.1858851,2.713831,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,0.22381249,0.17799008,0.387829,0.22802433,-1.7006,-3.3884416,-2.4864657,0.77762055,0.3498302,-0.5208099,-0.5208099,1.9803255,-0.41503748,0.40546513,1.9046542e-09,-0.31396374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.57911235,-0.6142667,-1.282248,-0.6924224,-1.7006,-3.3884416,-2.4864657,-0.6381248,-0.34903154,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.625726,-0.815674,-1.7006,-3.3884416,-2.4864657,-0.089750834,-0.028781889,-0.9342,1.2476946,2.8325105,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6107706,-0.76279485,-1.7006,-3.3884416,-2.4864657,-0.05309346,0.06793806,-0.9342,1.3059703,2.9444048,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.33449,0.16780375,0.23739877,0.00304796,0.47992894,-1.698184,-3.0372417,-1.9379623,0.013141598,0.74190646,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.334494,-0.4014624,-0.4258327,-0.5363965,-0.09903108,-1.7000608,-3.2054548,-2.2716293,0.5247916,0.473337,-0.5208099,0.70669514,1.7937447,-0.41503748,0.40546513,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.33441,0.16780375,0.1563706,0.34605628,0.2955576,-1.6983978,-2.901761,-2.054399,0.846012,0.4972387,0.18588513,0.70669514,2.15066,0.58496255,1.0986123,1.9046542e-09,0.44250706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.334473,-0.4014624,-0.4258327,-0.5645903,-0.09903108,-1.7000608,-3.2124388,-2.271628,0.4561958,0.473337,-0.9342,0.80386823,1.9803255,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.5962307,-0.68426466,-1.7006,-3.3884416,-2.4864657,-0.017454641,0.21157563,-0.9342,1.3610942,3.0502474,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.333923,-0.23739871,-0.5214678,0.45768094,-1.7006,-3.3884416,-2.4864657,0.32945833,1.2535908,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.33444,-0.4014624,-0.4258327,-0.58495873,-0.09903108,-1.7000608,-3.2173665,-2.2716258,0.40665638,0.473337,-0.5208099,0.8925802,2.15066,-0.41503748,0.40546513,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6650981,-0.64153993,-1.7006,-3.3884416,-2.4864657,-0.18625607,0.28972238,-0.9342,1.4133902,3.1506603,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.17764993,-0.18843396,-0.013765552,0.04738982,-1.7006,-3.3884416,-2.4864657,1.0493119,0.44547996,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.334492,-0.4014624,-0.4258327,-0.6170793,-0.09903108,-1.7000608,-3.2249448,-2.271629,0.32856458,0.473337,-0.9342,0.9741873,2.3073528,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6489922,-0.75489086,-1.7006,-3.3884416,-2.4864657,-0.14677857,0.08239505,-0.9342,1.4631339,3.2461727,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,0.22381249,0.17799008,0.387829,0.22802433,-1.7006,-3.3884416,-2.4864657,0.77762055,0.3498302,-0.22750498,-0.22750498,2.3073528,5.4956706e-09,0.6931472,1.9046542e-09,4.157314e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.4014624,-0.4258327,-0.5498178,-0.43241113,-1.7006,-3.3884416,-2.4864657,0.49213377,-0.13233632,-0.9342,-0.9342,-1.3569155,-0.41503748,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
